id;year;gpa;maths_exam;art_exam;language_exam;social_activity;essay_score;interview_score;score;accepted;graduated
CS-1985-00592;1985;3.893492018;0.940670531;0.403980517;0.764841272;4;0.995035294;0.862081065;869;TRUE;FALSE
CS-1985-00602;1985;3.911862716;0.960117627;0.99642293;0.550773444;3;0.983540697;0.996507235;931;TRUE;TRUE
CS-1985-00605;1985;3.878084103;0.945678149;0.819944825;0.992866859;5;0.996109726;0.990315733;903;TRUE;TRUE
CS-1985-00614;1985;3.836331049;0.879932828;0.857981812;0.97212316;5;0.978914203;0.99117563;932;TRUE;TRUE
CS-1985-00615;1985;3.466668406;0.992947997;0.555526138;0.939779641;1;0.999312473;0.981125757;917;TRUE;TRUE
CS-1985-00625;1985;3.749762137;0.514989608;0.78878723;0.9801479;4;0.997726406;0.942045489;897;TRUE;TRUE
CS-1985-00626;1985;3.395396875;0.92580462;0.528324115;0.991214068;3;0.995277789;0.998880571;816;TRUE;FALSE
CS-1985-00630;1985;3.684134038;0.977881131;0.867624012;0.854146613;5;0.996542847;0.9677937;949;TRUE;TRUE
CS-1985-00635;1985;3.941892318;0.953173798;0.94628145;0.803510936;1;0.92569553;0.999720553;951;TRUE;FALSE
CS-1985-00643;1985;3.796350982;0.664401107;0.972080058;0.8840955;1;0.998265337;0.99211048;925;TRUE;TRUE
CS-1985-00646;1985;3.45447426;0.917059068;0.27929071;0.256808174;2;0.748043093;0.342723177;827;TRUE;FALSE
CS-1985-00652;1985;3.961710845;0.829626721;0.916986323;0.995249943;2;0.99947307;0.939282565;947;TRUE;TRUE
CS-1985-00653;1985;3.827562793;0.98598504;0.762231723;0.985677079;5;0.998969508;0.997629377;953;TRUE;TRUE
CS-1985-00654;1985;3.253066899;0.992119581;0.988670763;0.881738062;1;0.976942676;0.997246783;843;TRUE;TRUE
CS-1985-00655;1985;3.759271363;0.927062402;0.923386247;0.908811745;2;0.898759689;0.786344754;901;TRUE;FALSE
CS-1985-00660;1985;3.667510947;0.975727886;0.994050893;0.6269719;5;0.997370243;0.961703436;942;TRUE;TRUE
CS-1985-00661;1985;3.581077031;0.969976181;0.813525945;0.442792632;5;0.970829762;0.960256658;861;TRUE;TRUE
CS-1985-00662;1985;3.06560988;0.499623046;0.366929712;0.944682035;4;0.979069664;0.994652509;813;TRUE;FALSE
CS-1985-00663;1985;3.76210329;0.968373956;0.974307248;0.93577752;2;0.969919141;0.982037017;941;TRUE;FALSE
CS-1985-00665;1985;3.989005681;0.739936564;0.958553813;0.672196102;3;0.99918647;0.96066424;931;TRUE;TRUE
CS-1985-00672;1985;3.291890962;0.995931314;0.895399781;0.441515037;5;0.940069575;0.917586764;831;TRUE;TRUE
CS-1985-00680;1985;3.606830387;0.723515934;0.967081977;0.815253391;3;0.941635918;0.967381723;867;TRUE;FALSE
CS-1985-00684;1985;3.918319785;0.847058243;0.932932107;0.913262037;3;0.960812945;0.994033961;920;TRUE;TRUE
CS-1985-00690;1985;3.424949161;0.936301615;0.998394932;0.941736415;4;0.993111267;0.829644433;816;TRUE;FALSE
CS-1985-00695;1985;3.797586647;0.995969287;0.902056579;0.470933801;2;0.607655949;0.989013227;882;TRUE;FALSE
CS-1985-00703;1985;3.971110646;0.990874053;0.035315113;0.992177217;3;0.682996649;0.857450403;908;TRUE;FALSE
CS-1985-00705;1985;3.972539089;0.972334402;0.129043166;0.890984011;4;0.982187469;0.681508098;928;TRUE;TRUE
CS-1985-00713;1985;3.308290426;0.140620261;0.981542771;0.878330076;4;0.999859975;0.93317626;828;TRUE;FALSE
CS-1985-00716;1985;3.429748906;0.842932383;0.78878471;0.673831136;5;0.924274084;0.999375107;826;TRUE;FALSE
CS-1985-00720;1985;3.909089821;0.937561527;0.940328488;0.530576539;5;0.952399874;0.999250326;947;TRUE;TRUE
CS-1985-00722;1985;3.316164631;0.796890652;0.911951398;0.864622481;5;0.928283343;0.574585446;844;TRUE;TRUE
CS-1985-00723;1985;3.474422515;0.875705852;0.92119974;0.689999437;1;0.745614762;0.992981777;888;TRUE;TRUE
CS-1985-00725;1985;3.812900942;0.989972724;0.997061558;0.90998508;4;0.999721383;0.998495774;953;TRUE;TRUE
CS-1985-00726;1985;3.567823116;0.455537365;0.7937458;0.962720008;1;0.398013726;0.997376134;823;TRUE;TRUE
CS-1985-00730;1985;3.61383903;0.583858586;0.540737689;0.733364808;1;0.995535131;0.993586028;887;TRUE;TRUE
CS-1985-00731;1985;3.807587775;0.992737214;0.998985087;0.777492896;1;0.9986589;0.954873819;935;TRUE;TRUE
CS-1985-00734;1985;3.328884963;0.803387141;0.739201342;0.301382985;1;0.785535778;0.886417511;870;TRUE;TRUE
CS-1985-00735;1985;3.97188787;0.927485945;0.8375207;0.983552553;1;0.922013141;0.992456939;941;TRUE;TRUE
CS-1985-00736;1985;3.733752331;0.934448598;0.874938108;0.049368518;3;0.9601349;0.304488153;868;TRUE;FALSE
CS-1985-00737;1985;3.465231877;0.937156208;0.903099427;0.578495205;2;0.998286629;0.941443166;858;TRUE;TRUE
CS-1985-00739;1985;3.595881093;0.957930338;0.931168759;0.439372028;5;0.881164058;0.988087516;838;TRUE;TRUE
CS-1985-00743;1985;3.233707978;0.967467539;0.989270199;0.992533724;5;0.96079591;0.997795539;848;TRUE;FALSE
CS-1985-00754;1985;3.770540787;0.980839411;0.809312468;0.800375654;1;0.977487538;0.988071339;850;TRUE;FALSE
CS-1985-00755;1985;3.606667462;0.960451578;0.409819242;0.99502979;5;0.808246913;0.980075709;891;TRUE;TRUE
CS-1985-00766;1985;3.43418059;0.861161072;0.998475606;0.893170744;3;0.997379414;0.998258919;894;TRUE;TRUE
CS-1985-00778;1985;3.820718389;0.899474414;0.988082036;0.927895866;1;0.994341924;0.999649909;904;TRUE;FALSE
CS-1985-00780;1985;3.919996026;0.954735019;0.973313809;0.989494984;3;0.992959917;0.991482971;958;TRUE;TRUE
CS-1985-00783;1985;3.747496647;0.254305203;0.98611253;0.983999145;1;0.97458856;0.999891356;817;TRUE;TRUE
CS-1985-00788;1985;3.723327757;0.987666185;0.953968577;0.999208534;5;0.993710964;0.99865557;901;TRUE;TRUE
CS-1985-00791;1985;3.653771661;0.974246918;0.682162693;0.943211204;5;0.969800274;0.995827065;943;TRUE;TRUE
CS-1985-00795;1985;3.872608126;0.886649203;0.925352468;0.995256675;3;0.996930227;0.997817129;954;TRUE;TRUE
CS-1985-00797;1985;3.235121653;0.946127149;0.663650318;0.748628086;3;0.992627723;0.953771841;861;TRUE;TRUE
CS-1985-00799;1985;3.468945151;0.991085898;0.986480066;0.745547228;5;0.996316838;0.904756508;886;TRUE;FALSE
CS-1985-00802;1985;3.502130848;0.995239919;0.748430543;0.587590559;3;0.958838588;0.985820277;870;TRUE;FALSE
CS-1985-00809;1985;3.742665515;0.958548525;0.845083647;0.893403991;5;0.998899879;0.994557856;930;TRUE;FALSE
CS-1985-00811;1985;3.750088636;0.890257022;0.6861256;0.667787737;5;0.960310999;0.972625217;905;TRUE;FALSE
CS-1985-00813;1985;3.635444446;0.953458187;0.728171246;0.864912898;5;0.77270111;0.717497819;886;TRUE;TRUE
CS-1985-00815;1985;3.62030235;0.894383425;0.780837935;0.902456277;5;0.998581691;0.918869757;922;TRUE;TRUE
CS-1985-00818;1985;3.77434894;0.578058313;0.962829917;0.211567092;1;0.961812029;0.986058416;912;TRUE;TRUE
CS-1985-00826;1985;3.739706353;0.91743153;0.962731149;0.978052738;3;0.999961465;0.998359806;926;TRUE;TRUE
CS-1985-00839;1985;3.80176007;0.650693395;0.83348015;0.892525146;4;0.999638096;0.996278443;888;TRUE;FALSE
CS-1985-00840;1985;3.06544506;0.83895472;0.815137001;0.458999818;2;0.987554301;0.995308854;825;TRUE;TRUE
CS-1985-00841;1985;3.916288791;0.987482218;0.58916053;0.932988135;3;0.388138856;0.918302441;895;TRUE;FALSE
CS-1985-00857;1985;3.49823425;0.951249526;0.784890467;0.986251322;2;0.998379406;0.995024218;925;TRUE;TRUE
CS-1985-00858;1985;3.74877432;0.653987164;0.246741083;0.820755457;3;0.96718424;0.983103504;918;TRUE;FALSE
CS-1985-00859;1985;3.935183887;0.997638787;0.707874863;0.958659109;1;0.987185318;0.850241441;935;TRUE;TRUE
CS-1985-00870;1985;3.474242931;0.9653972;0.974898405;0.979697863;3;0.989645256;0.999520658;929;TRUE;TRUE
CS-1985-00880;1985;3.094951089;0.933918555;0.971570478;0.153777976;1;0.731699835;0.973377407;821;TRUE;FALSE
CS-1985-00885;1985;3.790383973;0.917565771;0.507982704;0.765354363;2;0.999483104;0.215462516;863;TRUE;FALSE
CS-1985-00892;1985;3.165153353;0.687760618;0.886809313;0.428504168;1;0.955123697;0.989216803;843;TRUE;TRUE
CS-1985-00895;1985;3.40813476;0.851617962;0.981398836;0.987375065;1;0.99743105;0.973636089;855;TRUE;FALSE
CS-1985-00903;1985;3.641337051;0.970794082;0.959647237;0.94598838;4;0.968574704;0.938640506;884;TRUE;TRUE
CS-1985-00906;1985;3.234331532;0.888204266;0.466063062;0.888186111;5;0.814646923;0.990436224;858;TRUE;TRUE
CS-1985-00910;1985;3.361365598;0.971771125;0.625912085;0.809116068;4;0.98860461;0.993059729;898;TRUE;TRUE
CS-1985-00913;1985;3.326646285;0.98468692;0.473534785;0.967961485;3;0.951585661;0.542308514;842;TRUE;TRUE
CS-1985-00916;1985;3.830458593;0.896880192;0.568769296;0.87159509;1;0.943182149;0.654071075;899;TRUE;TRUE
CS-1985-00924;1985;3.638709044;0.226472226;0.459147707;0.934994085;5;0.990696495;0.78187386;827;TRUE;FALSE
CS-1985-00925;1985;3.173966628;0.782032913;0.292315013;0.988070561;5;0.994386278;0.96658707;840;TRUE;TRUE
CS-1985-00928;1985;3.784340397;0.959415184;0.945151236;0.816997228;2;0.876517906;0.996696447;919;TRUE;TRUE
CS-1985-00930;1985;3.563533384;0.858906636;0.64201425;0.976116416;1;0.962729205;0.862334871;899;TRUE;FALSE
CS-1985-00933;1985;3.62333098;0.840926687;0.13869038;0.290525319;1;0.263071737;0.935291427;825;TRUE;FALSE
CS-1985-00937;1985;3.997200441;0.929216383;0.964651026;0.999736759;4;0.965961741;0.99851308;944;TRUE;TRUE
CS-1985-00939;1985;3.647696003;0.805568357;0.953253674;0.914553417;5;0.993690461;0.998407036;889;TRUE;TRUE
CS-1985-00944;1985;3.929781231;0.973029932;0.994844847;0.988877517;2;0.968905512;0.997304037;964;TRUE;TRUE
CS-1985-00949;1985;3.57417826;0.875702887;0.984173374;0.457043992;1;0.998067212;0.984051123;871;TRUE;TRUE
CS-1985-00950;1985;3.384204397;0.953874712;0.035202145;0.166061638;2;0.992578673;0.923340868;915;TRUE;TRUE
CS-1985-00960;1985;3.684989186;0.714759923;0.81406061;0.456490116;4;0.948710104;0.925240722;869;TRUE;TRUE
CS-1985-00961;1985;3.365276246;0.817697857;0.508909007;0.845697295;4;0.992479798;0.958500024;874;TRUE;TRUE
CS-1985-00972;1985;3.17710489;0.977038267;0.72509079;0.853480371;1;0.912530954;0.362422939;811;TRUE;TRUE
CS-1985-00973;1985;3.954215527;0.829202925;0.958705541;0.656722012;3;0.633794992;0.993432396;875;TRUE;FALSE
CS-1985-00974;1985;3.609376604;0.969834933;0.875384977;0.992246822;4;0.966951322;0.986741561;907;TRUE;TRUE
CS-1985-00978;1985;3.78957586;0.991169445;0.997075092;0.981305738;3;0.997826344;0.998566701;906;TRUE;TRUE
CS-1985-00980;1985;3.74098438;0.976033463;0.810520722;0.998898424;3;0.999277129;0.960142335;901;TRUE;FALSE
CS-1985-00985;1985;3.583857391;0.937232146;0.980082029;0.960260886;5;0.96251081;0.996280469;873;TRUE;TRUE
CS-1985-00991;1985;3.955208215;0.983219645;0.957939587;0.983426095;4;0.996151535;0.999628778;861;TRUE;TRUE
CS-1985-00996;1985;3.783915497;0.991489483;0.953573695;0.946621595;5;0.997188652;0.999622213;952;TRUE;FALSE
CS-1985-01002;1985;3.466895018;0.88046974;0.971152608;0.90977313;1;0.991953106;0.995284196;855;TRUE;FALSE
CS-1985-01004;1985;3.764996732;0.965400024;0.990682364;0.602860131;4;0.733914319;0.994534511;895;TRUE;TRUE
CS-1985-01006;1985;3.795411726;0.992237504;0.955665483;0.991305394;2;0.979383748;0.988004483;939;TRUE;TRUE
CS-1985-01007;1985;3.108241243;0.864963031;0.795590513;0.735882042;1;0.999816417;0.967331423;845;TRUE;TRUE
CS-1985-01013;1985;3.996531797;0.94848045;0.9921786;0.990785883;5;0.998077225;0.980138208;964;TRUE;TRUE
CS-1985-01014;1985;3.908893828;0.993665248;0.285758118;0.496908261;4;0.949216219;0.457660246;896;TRUE;TRUE
CS-1985-01028;1985;3.546460757;0.701581414;0.957405424;0.962618495;5;0.983685785;0.958550991;835;TRUE;FALSE
CS-1985-01032;1985;3.852383998;0.700184398;0.775126358;0.973283408;1;0.990036349;0.999496469;913;TRUE;TRUE
CS-1985-01050;1985;3.304826494;0.976812098;0.400175599;0.981949822;5;0.974078265;0.750848281;879;TRUE;FALSE
CS-1985-01052;1985;2.733559571;0.955274821;0.661174437;0.61483277;4;0.973333725;0.908512698;820;TRUE;TRUE
CS-1985-01057;1985;3.915365328;0.993936413;0.945015228;0.915044118;2;0.99996184;0.985637875;926;TRUE;TRUE
CS-1985-01058;1985;3.450935288;0.588020695;0.8348272;0.982854459;5;0.996622351;0.996253975;840;TRUE;TRUE
CS-1985-01061;1985;3.510163941;0.981903226;0.908664126;0.993359826;2;0.943037947;0.998640387;924;TRUE;TRUE
CS-1985-01064;1985;3.455666475;0.979857021;0.99954223;0.982380078;5;0.960484784;0.997859016;919;TRUE;TRUE
CS-1985-01076;1985;3.558029649;0.95795223;0.998283507;0.945975064;2;0.983261004;0.994926454;914;TRUE;TRUE
CS-1985-01078;1985;3.673094988;0.932859804;0.975445448;0.957764936;5;0.989825267;0.997024769;859;TRUE;FALSE
CS-1985-01080;1985;3.805279129;0.690715871;0.988958324;0.991100967;3;0.998796481;0.998719665;923;TRUE;TRUE
CS-1985-01085;1985;3.537054208;0.892840434;0.979199922;0.997075451;4;0.999484031;0.99774234;919;TRUE;TRUE
CS-1985-01088;1985;3.535605545;0.878081668;0.930172948;0.955992708;3;0.847911681;0.88009285;874;TRUE;FALSE
CS-1985-01089;1985;3.877418365;0.953888117;0.962277447;0.625793304;5;0.99178931;0.904902635;947;TRUE;TRUE
CS-1985-01096;1985;3.424034663;0.650363176;0.648888529;0.99781046;3;0.992616635;0.983448966;886;TRUE;TRUE
CS-1985-01098;1985;3.082230749;0.741229739;0.902724403;0.91491133;4;0.993889297;0.994468469;873;TRUE;TRUE
CS-1985-01099;1985;3.962820206;0.955138239;0.999324304;0.987554031;3;0.683429663;0.959856612;885;TRUE;TRUE
CS-1985-01104;1985;3.848977942;0.416661533;0.953698553;0.146410089;1;0.585448565;0.955515249;838;TRUE;TRUE
CS-1985-01108;1985;3.403608711;0.761424093;0.916047969;0.837052843;3;0.530209448;0.727028891;832;TRUE;TRUE
CS-1985-01109;1985;3.389039667;0.73110119;0.62564011;0.207805672;3;0.922466994;0.453077474;817;TRUE;TRUE
CS-1985-01110;1985;3.881423486;0.862846187;0.899985187;0.971260527;4;0.997685784;0.998753957;905;TRUE;FALSE
CS-1985-01121;1985;2.887386849;0.998797458;0.868926198;0.682997809;3;0.990204504;0.968101198;822;TRUE;TRUE
CS-1985-01125;1985;3.31238986;0.983568984;0.988628031;0.855334492;3;0.994311768;0.666761166;814;TRUE;FALSE
CS-1985-01126;1985;3.905603665;0.94379924;0.913777404;0.609172161;1;0.981689851;0.989815161;932;TRUE;FALSE
CS-1986-00016;1986;3.6508335;0.926491428;0.933638542;0.844034124;5;0.999838858;0.973812045;832;TRUE;TRUE
CS-1986-00031;1986;3.821465878;0.98794435;0.381305029;0.991735258;5;0.993741548;0.983270217;831;TRUE;TRUE
CS-1986-00056;1986;3.506369425;0.911834602;0.968429171;0.908985629;1;0.993008019;0.999851986;839;TRUE;TRUE
CS-1986-00061;1986;3.348577029;0.972603621;0.98012316;0.976647429;1;0.980463097;0.995863905;822;TRUE;TRUE
CS-1986-00147;1986;3.788705298;0.893251795;0.952951197;0.769945326;4;0.955861791;0.974639536;836;TRUE;FALSE
CS-1986-00153;1986;3.5937245;0.960795305;0.7818494;0.96063804;2;0.997358268;0.98853871;858;TRUE;TRUE
CS-1986-00180;1986;3.812891221;0.916381891;0.965245378;0.988894217;2;0.991474716;0.991370665;825;TRUE;FALSE
CS-1986-00181;1986;3.461570128;0.997695486;0.676851258;0.958113105;3;0.765547351;0.988773835;824;TRUE;TRUE
CS-1986-00239;1986;3.825302255;0.955714306;0.888398064;0.895492323;5;0.985405038;0.996223441;851;TRUE;TRUE
CS-1986-00252;1986;3.732760902;0.997746971;0.960201331;0.795841441;2;0.914739556;0.974530532;824;TRUE;FALSE
CS-1986-00269;1986;3.970212263;0.84005275;0.796017809;0.894320135;3;0.986562268;0.997640142;835;TRUE;TRUE
CS-1986-00295;1986;3.94919026;0.994869376;0.94399641;0.965261399;4;0.998958572;0.986983716;882;TRUE;TRUE
CS-1986-00311;1986;3.743348124;0.978392695;0.79189455;0.983091205;4;0.999552071;0.955287323;863;TRUE;TRUE
CS-1986-00322;1986;3.816887674;0.989064037;0.984865365;0.984532305;2;0.999896493;0.999746355;867;TRUE;TRUE
CS-1986-00337;1986;3.806392654;0.999572932;0.950194399;0.861482365;3;0.993278185;0.998228793;877;TRUE;TRUE
CS-1986-00349;1986;3.646140866;0.876239079;0.977754485;0.999419046;4;0.975716378;0.998595987;845;TRUE;TRUE
CS-1986-00357;1986;3.94261824;0.899075703;0.966507528;0.724410093;4;0.939551343;0.996291859;873;TRUE;TRUE
CS-1986-00358;1986;3.827846038;0.996347187;0.96024473;0.090104748;2;0.686209987;0.975776359;833;TRUE;TRUE
CS-1986-00361;1986;3.669367282;0.996780837;0.271236266;0.980936341;1;0.939433922;0.981031076;842;TRUE;TRUE
CS-1986-00367;1986;3.471495954;0.972966767;0.499651717;0.993622805;1;0.928909992;0.996649158;825;TRUE;FALSE
CS-1986-00370;1986;3.710480183;0.975463861;0.526575507;0.975374653;5;0.995270726;0.999428046;868;TRUE;TRUE
CS-1986-00377;1986;3.747325861;0.949327443;0.849070138;0.452255985;4;0.999089993;0.995611483;832;TRUE;TRUE
CS-1986-00382;1986;3.982451625;0.985763972;0.980408079;0.864268478;2;0.999131633;0.999537555;838;TRUE;TRUE
CS-1986-00390;1986;3.814868142;0.993205446;0.948351154;0.989634304;3;0.992994858;0.994689745;872;TRUE;TRUE
CS-1986-00396;1986;3.699451671;0.962704855;0.99688933;0.992294985;5;0.964016774;0.999365598;831;TRUE;TRUE
CS-1986-00434;1986;3.871809385;0.999717912;0.859736185;0.860874862;5;0.990116683;0.997866002;856;TRUE;TRUE
CS-1986-00464;1986;3.941817349;0.98415201;0.906280909;0.972030621;3;0.991144456;0.994269759;854;TRUE;TRUE
CS-1986-00473;1986;3.826793352;0.802437403;0.956306298;0.92584814;3;0.996685494;0.986852259;837;TRUE;TRUE
CS-1986-00478;1986;3.677965311;0.930298173;0.96208698;0.973868801;1;0.993513743;0.996623165;861;TRUE;TRUE
CS-1986-00496;1986;3.881554483;0.94218778;0.979279725;0.960433676;3;0.99786076;0.993355842;867;TRUE;FALSE
CS-1986-00531;1986;3.787489569;0.573487711;0.932013527;0.928618459;5;0.95495432;0.997276588;827;TRUE;TRUE
CS-1986-00541;1986;3.552194134;0.996555218;0.999069262;0.993398449;2;0.996568907;0.996180756;855;TRUE;TRUE
CS-1986-00543;1986;3.887911777;0.999920998;0.97590201;0.413828239;4;0.902663291;0.995542572;854;TRUE;TRUE
CS-1986-00555;1986;3.619498347;0.970570055;0.658855141;0.897990427;5;0.99741099;0.901347036;825;TRUE;TRUE
CS-1986-00580;1986;3.905682632;0.9896787;0.97887582;0.978056916;5;0.997838984;0.904450882;833;TRUE;TRUE
CS-1986-00585;1986;3.951583282;0.90738659;0.826556957;0.434457509;1;0.850888711;0.999539355;833;TRUE;FALSE
CS-1986-00593;1986;3.696579143;0.985991825;0.884706331;0.98896302;1;0.988261738;0.996587535;861;TRUE;TRUE
CS-1986-00609;1986;3.870603955;0.951594504;0.978205794;0.53504435;4;0.991744178;0.998187946;841;TRUE;TRUE
CS-1986-00613;1986;3.977341325;0.964121382;0.990596578;0.967165451;3;0.997422525;0.994240887;852;TRUE;FALSE
CS-1986-00619;1986;3.714726469;0.922355562;0.923458479;0.993567308;2;0.999657843;0.99921605;837;TRUE;TRUE
CS-1986-00650;1986;3.558114298;0.99929723;0.954230015;0.98842423;2;0.999904388;0.982460358;834;TRUE;TRUE
CS-1986-00657;1986;3.931232315;0.981997098;0.942376324;0.619251997;3;0.973748803;0.993530712;878;TRUE;TRUE
CS-1986-00671;1986;3.770637363;0.848578488;0.818108143;0.94974563;5;0.996783075;0.97654297;858;TRUE;TRUE
CS-1986-00686;1986;3.658532584;0.96072389;0.900383515;0.98450946;4;0.9879551;0.997688281;835;TRUE;TRUE
CS-1986-00697;1986;3.751259553;0.98578131;0.887712573;0.96357241;2;0.904378379;0.991396181;857;TRUE;TRUE
CS-1986-00727;1986;3.528556351;0.898368126;0.7203485;0.974887805;4;0.988953204;0.9969514;842;TRUE;TRUE
CS-1986-00737;1986;3.972810795;0.848669703;0.842406734;0.981929409;1;0.995033501;0.976600052;869;TRUE;TRUE
CS-1986-00759;1986;3.596969587;0.91926264;0.905043042;0.624361827;1;0.983423263;0.950826629;847;TRUE;FALSE
CS-1986-00763;1986;3.993933754;0.655477904;0.972605205;0.995635941;4;0.995228794;0.95967952;834;TRUE;TRUE
CS-1986-00771;1986;3.734981445;0.983299574;0.889142593;0.989880168;2;0.997046664;0.980613481;849;TRUE;FALSE
CS-1986-00800;1986;3.988694675;0.974386525;0.996235136;0.728166049;3;0.933513384;0.998352351;863;TRUE;TRUE
CS-1986-00808;1986;3.955044095;0.999356261;0.300762786;0.978781609;5;0.99829324;0.994657115;882;TRUE;TRUE
CS-1986-00811;1986;3.728214632;0.882825807;0.904421035;0.984312655;3;0.998358987;0.997897809;852;TRUE;TRUE
CS-1986-00820;1986;3.854872852;0.93582187;0.994370151;0.900227191;3;0.967420522;0.999074868;841;TRUE;TRUE
CS-1986-00822;1986;3.730964641;0.971689539;0.747032516;0.874960269;4;0.972421742;0.999714914;850;TRUE;TRUE
CS-1986-00828;1986;3.546340478;0.97211939;0.299561429;0.345824476;2;0.97417629;0.77237636;828;TRUE;TRUE
CS-1986-00835;1986;3.860626402;0.995566303;0.873880584;0.951958531;3;0.992734692;0.951600905;872;TRUE;FALSE
CS-1986-00845;1986;3.888436531;0.99891811;0.282903308;0.997397722;3;0.897144594;0.997336663;850;TRUE;TRUE
CS-1986-00855;1986;3.899431938;0.990044395;0.932492123;0.625859846;4;0.990807089;0.995762461;873;TRUE;TRUE
CS-1986-00871;1986;3.88053488;0.820124847;0.991136095;0.993232617;3;0.953759058;0.999814222;860;TRUE;TRUE
CS-1986-00905;1986;3.636971492;0.903339274;0.712138875;0.41459093;4;0.981783468;0.906455831;823;TRUE;TRUE
CS-1986-00907;1986;3.898953303;0.825279975;0.417456304;0.997876868;2;0.960573441;0.998440104;859;TRUE;FALSE
CS-1986-00941;1986;3.998096755;0.994815165;0.814547482;0.979618783;3;0.989979917;0.998200476;871;TRUE;TRUE
CS-1986-00944;1986;3.996662068;0.99357612;0.998677048;0.947149268;4;0.966539694;0.997897459;886;TRUE;TRUE
CS-1986-00948;1986;3.716936174;0.884895936;0.965545452;0.733836069;3;0.999113533;0.752701138;830;TRUE;TRUE
CS-1986-00966;1986;3.817574214;0.999358256;0.920589844;0.950198596;4;0.990519004;0.999075339;830;TRUE;TRUE
CS-1986-00967;1986;3.78099728;0.834974566;0.51310622;0.865625636;3;0.889426054;0.918962919;824;TRUE;TRUE
CS-1986-00983;1986;3.920758006;0.967649209;0.640607829;0.985609407;2;0.980040856;0.996802815;857;TRUE;TRUE
